"crusoenormaljustnouns" "lighthousejustnormalnouns"
"apparatus" 0 0.00791327055472027
"apprehensive" 0.00464856824098178 0
"apprentice" 0.00464856824098178 0
"aptest" 0.00464856824098178 0
"arabesques" 0 0.00791327055472027
"arches" 0 0.00791327055472027
"architecture" 0 0.00791327055472027
"ardour" 0 0.00791327055472027
"aren" 0 0.00791327055472027
"armies" 0 0.00791327055472027
"armour" 0 0.00791327055472027
"arrangement" 0 0.00791327055472027
"arrival" 0.00464856824098178 0
"artist" 0 0.00791327055472027
"artists" 0 0.00791327055472027
"aspect" 0.00464856824098178 0
"asperity" 0 0.00791327055472027
"asphodel" 0 0.00791327055472027
"asphodels" 0 0.00791327055472027
"assemble" 0 0.00791327055472027
"assientos" 0.00464856824098178 0
"assistant" 0.00464856824098178 0
"assistants" 0.00464856824098178 0
"assurance" 0.00464856824098178 0
"assures" 0 0.00791327055472027
"astern" 0.00464856824098178 0
"asunder" 0.00464856824098178 0
"athwart" 0.00464856824098178 0
"atkins" 0.00464856824098178 0
"atom" 0 0.00791327055472027
"atoms" 0 0.00791327055472027
"attachment" 0 0.00791327055472027
"attachments" 0 0.00791327055472027
"attendance" 0.00464856824098178 0
"attends" 0.00464856824098178 0
"attic" 0 0.00791327055472027
"attitude" 0 0.00791327055472027
"attitudes" 0 0.00791327055472027
"attorney" 0.00464856824098178 0
"attraction" 0 0.00791327055472027
"austerity" 0 0.00791327055472027
"authors" 0.00464856824098178 0
"avalanche" 0 0.00791327055472027
"awe" 0.00464856824098178 0
"awestruck" 0 0.00791327055472027
"awkwardness" 0 0.00791327055472027
"awning" 0.00464856824098178 0
"axis" 0.00464856824098178 0
"ayres" 0.00464856824098178 0
"b" 0.00464856824098178 0
"bacchus" 0 0.00791327055472027
"bade" 0.00464856824098178 0
"badger" 0 0.00791327055472027
"badness" 0.00464856824098178 0
"bagful" 0.00464856824098178 0
"baggage" 0.00464856824098178 0
"bake" 0.00464856824098178 0
"balaclava" 0 0.00791327055472027
"bales" 0 0.00791327055472027
"balliol" 0 0.00791327055472027
"balzac" 0 0.00791327055472027
"bananas" 0 0.00791327055472027
"bandage" 0.00464856824098178 0
"bands" 0.00464856824098178 0
"banging" 0 0.00791327055472027
"banisters" 0 0.00791327055472027
"bar" 0.00464856824098178 0
"barbadoes" 0.00464856824098178 0
"barbarities" 0.00464856824098178 0
"barbarity" 0 0.00791327055472027
"barbary" 0.00464856824098178 0
"bargain" 0.00464856824098178 0
"barge" 0.00464856824098178 0
"barks" 0 0.00791327055472027
"barns" 0.00464856824098178 0
"barometer" 0 0.00791327055472027
"barque" 0.00464856824098178 0
"barrier" 0 0.00791327055472027
"barrister" 0 0.00791327055472027
"barrow" 0.00464856824098178 0
"base" 0 0.00791327055472027
"bass" 0 0.00791327055472027
"bates" 0 0.00791327055472027
"baths" 0 0.00791327055472027
"batteries" 0 0.00791327055472027
"battles" 0.00464856824098178 0
"battling" 0 0.00791327055472027
"bayleaf" 0 0.00791327055472027
"beaches" 0 0.00791327055472027
"beachy" 0.00464856824098178 0
"beams" 0.00464856824098178 0
"beans" 0.00464856824098178 0
"bearings" 0 0.00791327055472027
"bears" 0.00464856824098178 0
"beater" 0.00464856824098178 0
"beck" 0 0.00791327055472027
"becoming" 0 0.00791327055472027
"bedclothes" 0 0.00791327055472027
"bedford" 0 0.00791327055472027
"bees" 0 0.00791327055472027
"beetles" 0 0.00791327055472027
"beggar" 0 0.00791327055472027
"beholders" 0 0.00791327055472027
"beings" 0 0.00791327055472027
"belgian" 0 0.00791327055472027
"bellows" 0 0.00791327055472027
"bells" 0 0.00791327055472027
"belly" 0.00464856824098178 0
"bench" 0 0.00791327055472027
"berkeley" 0 0.00791327055472027
"berries" 0 0.00791327055472027
"bet" 0 0.00791327055472027
"bethought" 0.00464856824098178 0
"bible" 0.00464856824098178 0
"bind" 0 0.00791327055472027
"binding" 0.00464856824098178 0
"biscay" 0.00464856824098178 0
"biscuits" 0 0.00791327055472027
"bite" 0 0.00791327055472027
"bitterness" 0.00464856824098178 0
"blades" 0 0.00791327055472027
"bland" 0 0.00791327055472027
"blandishments" 0 0.00791327055472027
"blankness" 0 0.00791327055472027
"blasphemy" 0 0.00791327055472027
"blasts" 0 0.00791327055472027
"blaze" 0 0.00791327055472027
"bleat" 0 0.00791327055472027
"blessed" 0.00464856824098178 0
"bloom" 0 0.00791327055472027
"blossom" 0 0.00791327055472027
"blows" 0 0.00791327055472027
"bluffly" 0 0.00791327055472027
"blunders" 0 0.00791327055472027
"blur" 0 0.00791327055472027
"bolder" 0.00464856824098178 0
"bond" 0.00464856824098178 0
"bondage" 0.00464856824098178 0
"bootmakers" 0 0.00791327055472027
"booty" 0.00464856824098178 0
"bordeaux" 0.00464856824098178 0
"bosses" 0.00464856824098178 0
"botanist" 0 0.00791327055472027
"botany" 0 0.00791327055472027
"bothers" 0 0.00791327055472027
"bounds" 0.00464856824098178 0
"bounty" 0 0.00791327055472027
"bowls" 0 0.00791327055472027
"bowsprit" 0.00464856824098178 0
"boyhood" 0 0.00791327055472027
"brake" 0 0.00791327055472027
"bran" 0.00464856824098178 0
"brandgoose" 0.00464856824098178 0
"brandishing" 0 0.00791327055472027
"brasiers" 0 0.00791327055472027
"breaking" 0.00464856824098178 0
"breaks" 0 0.00791327055472027
"breasts" 0 0.00791327055472027
"breaths" 0 0.00791327055472027
"breeding" 0 0.00791327055472027
"bremen" 0.00464856824098178 0
"bricklayers" 0.00464856824098178 0
"bride" 0 0.00791327055472027
"bridge" 0 0.00791327055472027
"brim" 0 0.00791327055472027
"broadcloth" 0.00464856824098178 0
"broadside" 0.00464856824098178 0
"broadsword" 0.00464856824098178 0
"broadswords" 0.00464856824098178 0
"broiling" 0 0.00791327055472027
"brooding" 0 0.00791327055472027
"browns" 0 0.00791327055472027
"brows" 0 0.00791327055472027
"brussels" 0 0.00791327055472027
"bubble" 0 0.00791327055472027
"bubbles" 0 0.00791327055472027
"buckles" 0.00464856824098178 0
"buds" 0 0.00791327055472027
"buenos" 0.00464856824098178 0
"build" 0 0.00791327055472027
"builders" 0 0.00791327055472027
"bulks" 0 0.00791327055472027
"bully" 0 0.00791327055472027
"bundle" 0 0.00791327055472027
"bungling" 0.00464856824098178 0
"burdens" 0 0.00791327055472027
"burn" 0.00464856824098178 0
"burst" 0 0.00791327055472027
"bursts" 0 0.00791327055472027
"bush" 0.00464856824098178 0
"buskins" 0.00464856824098178 0
"bustle" 0 0.00791327055472027
"butchers" 0.00464856824098178 0
"butchery" 0.00464856824098178 0
"butt" 0.00464856824098178 0
"buttons" 0 0.00791327055472027
"buying" 0.00464856824098178 0
"cab" 0 0.00791327055472027
"cabbage" 0 0.00791327055472027
"caddies" 0 0.00791327055472027
"cadiz" 0.00464856824098178 0
"cage" 0.00464856824098178 0
"cairns" 0 0.00791327055472027
"calamities" 0.00464856824098178 0
"calico" 0.00464856824098178 0
"callousness" 0 0.00791327055472027
"calmer" 0.00464856824098178 0
"cambridge" 0 0.00791327055472027
"camel" 0 0.00791327055472027
"campaign" 0 0.00791327055472027
"canary" 0.00464856824098178 0
"candour" 0.00464856824098178 0
"canst" 0.00464856824098178 0
"capacities" 0.00464856824098178 0
"captive" 0.00464856824098178 0
"caravan" 0.00464856824098178 0
"carcasses" 0.00464856824098178 0
"cardboard" 0 0.00791327055472027
"career" 0 0.00791327055472027
"cargoes" 0.00464856824098178 0
"caribbean" 0.00464856824098178 0
"caribbeans" 0.00464856824098178 0
"caribbee" 0.00464856824098178 0
"caribs" 0.00464856824098178 0
"carpenters" 0.00464856824098178 0
"carrion" 0.00464856824098178 0
"carrot" 0.00464856824098178 0
"carts" 0 0.00791327055472027
"cashemere" 0 0.00791327055472027
"cassava" 0.00464856824098178 0
"cast" 0.00464856824098178 0
"castile" 0.00464856824098178 0
"casuist" 0.00464856824098178 0
"catalogue" 0 0.00791327055472027
"cataracts" 0 0.00791327055472027
"catch" 0 0.00791327055472027
"catchword" 0 0.00791327055472027
"catholic" 0 0.00791327055472027
"causes" 0 0.00791327055472027
"cautions" 0.00464856824098178 0
"celebration" 0 0.00791327055472027
"cell" 0.00464856824098178 0
"cellars" 0 0.00791327055472027
"censer" 0 0.00791327055472027
"centipedes" 0 0.00791327055472027
"centuries" 0 0.00791327055472027
"ceremonies" 0.00464856824098178 0
"chafed" 0.00464856824098178 0
"chaff" 0.00464856824098178 0
"chairman" 0 0.00791327055472027
"chamber" 0.00464856824098178 0
"chanting" 0 0.00791327055472027
"chapel" 0 0.00791327055472027
"chapters" 0.00464856824098178 0
"characters" 0.00464856824098178 0
"charades" 0 0.00791327055472027
"chastity" 0 0.00791327055472027
"chat" 0.00464856824098178 0
"cheat" 0.00464856824098178 0
"cheer" 0.00464856824098178 0
"cherries" 0 0.00791327055472027
"cherry" 0 0.00791327055472027
"chickens" 0.00464856824098178 0
"childbirth" 0 0.00791327055472027
"chimera" 0.00464856824098178 0
"chintz" 0 0.00791327055472027
"chips" 0.00464856824098178 0
"chisel" 0.00464856824098178 0
"chocolate" 0.00464856824098178 0
"choosing" 0 0.00791327055472027
"chopping" 0.00464856824098178 0
"chorus" 0 0.00791327055472027
"christianus" 0.00464856824098178 0
"chrysalis" 0 0.00791327055472027
"chuckle" 0 0.00791327055472027
"chuckling" 0 0.00791327055472027
"circuit" 0.00464856824098178 0
"circumference" 0.00464856824098178 0
"citron" 0.00464856824098178 0
"city" 0.00464856824098178 0
"clan" 0 0.00791327055472027
"clangour" 0 0.00791327055472027
"clap" 0.00464856824098178 0
"classes" 0 0.00791327055472027
"clatter" 0 0.00791327055472027
"clause" 0.00464856824098178 0
"cleaning" 0 0.00791327055472027
"cleanliness" 0 0.00791327055472027
"clearest" 0.00464856824098178 0
"clearness" 0.00464856824098178 0
"cleavage" 0 0.00791327055472027
"clerk" 0.00464856824098178 0
"climb" 0 0.00791327055472027
"clods" 0 0.00791327055472027
"closeness" 0 0.00791327055472027
"club" 0.00464856824098178 0
"cluster" 0 0.00791327055472027
"clutches" 0 0.00791327055472027
"coastguards" 0 0.00791327055472027
"coasting" 0.00464856824098178 0
"cobbles" 0 0.00791327055472027
"cock" 0 0.00791327055472027
"cockpit" 0.00464856824098178 0
"cocksure" 0 0.00791327055472027
"cocoa" 0.00464856824098178 0
"cognisance" 0.00464856824098178 0
"coherence" 0 0.00791327055472027
"coin" 0.00464856824098178 0
"collection" 0.00464856824098178 0
"colliers" 0.00464856824098178 0
"colossal" 0 0.00791327055472027
"columns" 0 0.00791327055472027
"combat" 0 0.00791327055472027
"comments" 0 0.00791327055472027
"commerce" 0.00464856824098178 0
"commission" 0.00464856824098178 0
"commonplace" 0 0.00791327055472027
"communications" 0.00464856824098178 0
"companies" 0.00464856824098178 0
"compasses" 0.00464856824098178 0
"compassion" 0.00464856824098178 0
"competence" 0 0.00791327055472027
"competitor" 0.00464856824098178 0
"complacence" 0 0.00791327055472027
"complainings" 0.00464856824098178 0
"completeness" 0 0.00791327055472027
"complexion" 0 0.00791327055472027
"complexity" 0 0.00791327055472027
"compliments" 0 0.00791327055472027
"composition" 0 0.00791327055472027
"compound" 0 0.00791327055472027
"concealments" 0 0.00791327055472027
"conceit" 0 0.00791327055472027
"conceits" 0.00464856824098178 0
"conception" 0 0.00791327055472027
"conceptions" 0.00464856824098178 0
"conclave" 0 0.00791327055472027
"concurrence" 0.00464856824098178 0
"conference" 0.00464856824098178 0
"confirmation" 0 0.00791327055472027
"conjectures" 0.00464856824098178 0
"conqueror" 0.00464856824098178 0
"conquest" 0 0.00791327055472027
"consonance" 0 0.00791327055472027
"consultations" 0.00464856824098178 0
"contention" 0.00464856824098178 0
"contentment" 0 0.00791327055472027
"continuance" 0.00464856824098178 0
"contradiction" 0.00464856824098178 0
"contradictory" 0 0.00791327055472027
"contraries" 0.00464856824098178 0
"conveniency" 0.00464856824098178 0
"convention" 0 0.00791327055472027
"conversion" 0.00464856824098178 0
"conviction" 0 0.00791327055472027
"convulsions" 0.00464856824098178 0
"cooks" 0 0.00791327055472027
"coolest" 0.00464856824098178 0
"copy" 0.00464856824098178 0
"cord" 0 0.00791327055472027
"cordial" 0.00464856824098178 0
"corners" 0 0.00791327055472027
"corpse" 0.00464856824098178 0
"corridor" 0 0.00791327055472027
"cosmogony" 0 0.00791327055472027
"cots" 0 0.00791327055472027
"cottages" 0 0.00791327055472027
"couch" 0.00464856824098178 0
"cough" 0 0.00791327055472027
"council" 0.00464856824098178 0
"councils" 0.00464856824098178 0
"counsels" 0.00464856824098178 0
"counter" 0.00464856824098178 0
"countryman" 0.00464856824098178 0
"coup" 0.00464856824098178 0
"courses" 0.00464856824098178 0
"courtyards" 0 0.00791327055472027
"covenant" 0.00464856824098178 0
"covenants" 0.00464856824098178 0
"covering" 0.00464856824098178 0
"covetousness" 0.00464856824098178 0
"covey" 0 0.00791327055472027
"cow" 0.00464856824098178 0
"coward" 0 0.00791327055472027
"cows" 0.00464856824098178 0
"crack" 0.00464856824098178 0
"crackling" 0 0.00791327055472027
"cradle" 0 0.00791327055472027
"crag" 0 0.00791327055472027
"crags" 0 0.00791327055472027
"crape" 0 0.00791327055472027
"crash" 0 0.00791327055472027
"crass" 0 0.00791327055472027
"crayfish" 0 0.00791327055472027
"creases" 0 0.00791327055472027
"creator" 0.00464856824098178 0
"creditor" 0.00464856824098178 0
"creevey" 0 0.00791327055472027
"crest" 0 0.00791327055472027
"crests" 0 0.00791327055472027
"crevices" 0 0.00791327055472027
"cricketing" 0 0.00791327055472027
"criminals" 0.00464856824098178 0
"crinolines" 0 0.00791327055472027
"crisis" 0 0.00791327055472027
"criss" 0 0.00791327055472027
"criterion" 0 0.00791327055472027
"criticism" 0 0.00791327055472027
"croak" 0 0.00791327055472027
"cromer" 0.00464856824098178 0
"croom" 0 0.00791327055472027
"cropper" 0 0.00791327055472027
"crosses" 0.00464856824098178 0
"crossing" 0.00464856824098178 0
"crowbar" 0 0.00791327055472027
"crown" 0 0.00791327055472027
"cruelties" 0.00464856824098178 0
"crumb" 0 0.00791327055472027
"crumbs" 0 0.00791327055472027
"crush" 0 0.00791327055472027
"crystal" 0 0.00791327055472027
"cubes" 0 0.00791327055472027
"cuckoo" 0 0.00791327055472027
"cultivation" 0.00464856824098178 0
"cur" 0 0.00791327055472027
"cure" 0.00464856824098178 0
"curing" 0.00464856824098178 0
"curiosities" 0 0.00791327055472027
"curlews" 0.00464856824098178 0
"curses" 0 0.00791327055472027
"curve" 0 0.00791327055472027
"cutlass" 0.00464856824098178 0
"cutter" 0.00464856824098178 0
"dab" 0 0.00791327055472027
"daffodils" 0 0.00791327055472027
"dagger" 0.00464856824098178 0
"dainties" 0.00464856824098178 0
"dainty" 0.00464856824098178 0
"dairies" 0 0.00791327055472027
"damn" 0 0.00791327055472027
"dance" 0.00464856824098178 0
"daresay" 0.00464856824098178 0
"dart" 0.00464856824098178 0
"darwin" 0 0.00791327055472027
"darwins" 0 0.00791327055472027
"dash" 0 0.00791327055472027
"date" 0 0.00791327055472027
"dead" 0 0.00791327055472027
"dearest" 0 0.00791327055472027
"dearests" 0 0.00791327055472027
"debate" 0.00464856824098178 0
"decay" 0 0.00791327055472027
"decease" 0.00464856824098178 0
"deceit" 0.00464856824098178 0
"decency" 0 0.00791327055472027
"deceptiveness" 0 0.00791327055472027
"decision" 0 0.00791327055472027
"decisions" 0 0.00791327055472027
"declivity" 0.00464856824098178 0
"decoration" 0 0.00791327055472027
"decree" 0.00464856824098178 0
"decreed" 0.00464856824098178 0
"decreptitude" 0 0.00791327055472027
"defect" 0.00464856824098178 0
"defiance" 0.00464856824098178 0
"defiant" 0 0.00791327055472027
"deficiencies" 0.00464856824098178 0
"defile" 0.00464856824098178 0
"degradation" 0 0.00791327055472027
"dejection" 0.00464856824098178 0
"deliberation" 0 0.00791327055472027
"delights" 0.00464856824098178 0
"delusion" 0.00464856824098178 0
"demands" 0.00464856824098178 0
"dent" 0 0.00791327055472027
"depair" 0 0.00791327055472027
"descend" 0.00464856824098178 0
"deserts" 0.00464856824098178 0
"despairing" 0 0.00791327055472027
"despising" 0.00464856824098178 0
"despondency" 0.00464856824098178 0
"destinies" 0 0.00791327055472027
"destiny" 0 0.00791327055472027
"destitute" 0.00464856824098178 0
"destroyer" 0.00464856824098178 0
"details" 0 0.00791327055472027
"detestation" 0.00464856824098178 0
"device" 0 0.00791327055472027
"devour" 0.00464856824098178 0
"devouring" 0.00464856824098178 0
"dew" 0 0.00791327055472027
"dials" 0.00464856824098178 0
"diamond" 0 0.00791327055472027
"diaries" 0 0.00791327055472027
"dictate" 0.00464856824098178 0
"dig" 0.00464856824098178 0
"digging" 0.00464856824098178 0
"digs" 0 0.00791327055472027
"dilemma" 0.00464856824098178 0
"dilution" 0 0.00791327055472027
"dint" 0.00464856824098178 0
"directing" 0.00464856824098178 0
"directness" 0 0.00791327055472027
"disability" 0.00464856824098178 0
"disadvantage" 0.00464856824098178 0
"disagreeableness" 0 0.00791327055472027
"disappearing" 0 0.00791327055472027
"discharge" 0.00464856824098178 0
"disciples" 0 0.00791327055472027
"discolour" 0 0.00791327055472027
"discomposures" 0.00464856824098178 0
"discontent" 0 0.00791327055472027
"discontents" 0.00464856824098178 0
"discredit" 0 0.00791327055472027
"discrepancy" 0 0.00791327055472027
"disgrace" 0 0.00791327055472027
"disguise" 0 0.00791327055472027
"disgusting" 0 0.00791327055472027
"disintegration" 0 0.00791327055472027
"dislike" 0 0.00791327055472027
"disliking" 0 0.00791327055472027
"dismay" 0 0.00791327055472027
"disproportion" 0 0.00791327055472027
"dispute" 0.00464856824098178 0
"disputing" 0 0.00791327055472027
"distances" 0 0.00791327055472027
"distinguishing" 0 0.00791327055472027
"distortion" 0 0.00791327055472027
"distresses" 0.00464856824098178 0
"dives" 0.00464856824098178 0
"divining" 0 0.00791327055472027
"divisions" 0 0.00791327055472027
"do" 0 0.00791327055472027
"doctrines" 0.00464856824098178 0
"dodges" 0 0.00791327055472027
"doings" 0.00464856824098178 0
"dolphin" 0.00464856824098178 0
"domesticities" 0 0.00791327055472027
"domesticity" 0 0.00791327055472027
"domestics" 0.00464856824098178 0
"dominance" 0 0.00791327055472027
"domineering" 0 0.00791327055472027
"dominion" 0.00464856824098178 0
"doom" 0 0.00791327055472027
"doorbell" 0 0.00791327055472027
"dorbeetle" 0 0.00791327055472027
"dose" 0.00464856824098178 0
"dost" 0.00464856824098178 0
"doubloons" 0.00464856824098178 0
"dover" 0.00464856824098178 0
"downpouring" 0 0.00791327055472027
"downstairs" 0 0.00791327055472027
"draft" 0.00464856824098178 0
"drains" 0 0.00791327055472027
"drama" 0 0.00791327055472027
"dreamers" 0 0.00791327055472027
"dreary" 0 0.00791327055472027
"dresser" 0.00464856824098178 0
"driest" 0.00464856824098178 0
"drifts" 0 0.00791327055472027
"drills" 0.00464856824098178 0
"drink" 0.00464856824098178 0
"drinking" 0.00464856824098178 0
"driving" 0.00464856824098178 0
"drone" 0 0.00791327055472027
"drought" 0.00464856824098178 0
"drown" 0.00464856824098178 0
"drowsy" 0 0.00791327055472027
"drudgery" 0.00464856824098178 0
"drug" 0.00464856824098178 0
"drumming" 0 0.00791327055472027
"drums" 0 0.00791327055472027
"ducats" 0.00464856824098178 0
"dun" 0.00464856824098178 0
"dungeons" 0.00464856824098178 0
"dunkirk" 0.00464856824098178 0
"dusters" 0 0.00791327055472027
"dusting" 0 0.00791327055472027
"duties" 0 0.00791327055472027
"dwindles" 0 0.00791327055472027
"eagle" 0 0.00791327055472027
"earnest" 0.00464856824098178 0
"earrings" 0 0.00791327055472027
"earshot" 0 0.00791327055472027
"earthquakes" 0.00464856824098178 0
"easing" 0.00464856824098178 0
"east" 0.00464856824098178 0
"ebb" 0.00464856824098178 0
"ecstasies" 0.00464856824098178 0
"edinburgh" 0 0.00791327055472027
"effigy" 0 0.00791327055472027
"effusion" 0 0.00791327055472027
"egress" 0.00464856824098178 0
"egypt" 0.00464856824098178 0
"ejaculations" 0.00464856824098178 0
"elbow" 0 0.00791327055472027
"elements" 0 0.00791327055472027
"elephants" 0.00464856824098178 0
"elijah" 0.00464856824098178 0
"eliot" 0 0.00791327055472027
"elopement" 0.00464856824098178 0
"eloquence" 0 0.00791327055472027
"elsie" 0 0.00791327055472027
"embracings" 0.00464856824098178 0
"emphasis" 0 0.00791327055472027
"empire" 0 0.00791327055472027
"employments" 0.00464856824098178 0
"empress" 0 0.00791327055472027
"encampment" 0.00464856824098178 0
"encounter" 0.00464856824098178 0
"encouragements" 0.00464856824098178 0
"endeavour" 0.00464856824098178 0
"endeavours" 0.00464856824098178 0
"endures" 0 0.00791327055472027
"ene" 0.00464856824098178 0
"engulfment" 0 0.00791327055472027
"enjoyments" 0.00464856824098178 0
"enmity" 0.00464856824098178 0
"ensign" 0.00464856824098178 0
"enterprises" 0.00464856824098178 0
"entertainment" 0.00464856824098178 0
"entrails" 0 0.00791327055472027
"entreaty" 0 0.00791327055472027
"enveloped" 0 0.00791327055472027
"equilibrium" 0 0.00791327055472027
"equipage" 0.00464856824098178 0
"equity" 0.00464856824098178 0
"equivalent" 0 0.00791327055472027
"eruption" 0 0.00791327055472027
"espagniole" 0.00464856824098178 0
"essays" 0.00464856824098178 0
"essences" 0 0.00791327055472027
"europeans" 0.00464856824098178 0
"euston" 0 0.00791327055472027
"evade" 0 0.00791327055472027
"everyone" 0 0.00791327055472027
"evils" 0.00464856824098178 0
"exaggerations" 0 0.00791327055472027
"excellency" 0.00464856824098178 0
"exception" 0.00464856824098178 0
"exclamation" 0 0.00791327055472027
"executioners" 0.00464856824098178 0
"executor" 0.00464856824098178 0
"exemption" 0 0.00791327055472027
"exercises" 0.00464856824098178 0
"exeter" 0 0.00791327055472027
"exile" 0 0.00791327055472027
"expanse" 0 0.00791327055472027
"expansive" 0 0.00791327055472027
"expectations" 0.00464856824098178 0
"experiences" 0 0.00791327055472027
"exploits" 0 0.00791327055472027
"explosion" 0 0.00791327055472027
"expression" 0 0.00791327055472027
"extravagance" 0.00464856824098178 0
"eyeballs" 0 0.00791327055472027
"eyebrows" 0 0.00791327055472027
"eyelid" 0 0.00791327055472027
"eyelids" 0 0.00791327055472027
"faculty" 0 0.00791327055472027
"failures" 0 0.00791327055472027
"fair" 0.00464856824098178 0
"fairies" 0 0.00791327055472027
"fairness" 0 0.00791327055472027
"faithfulness" 0.00464856824098178 0
"faller" 0 0.00791327055472027
"falter" 0 0.00791327055472027
"families" 0 0.00791327055472027
"fancies" 0.00464856824098178 0
"fancy" 0.00464856824098178 0
"fangs" 0 0.00791327055472027
"fare" 0 0.00791327055472027
"fascination" 0 0.00791327055472027
"fashionable" 0 0.00791327055472027
"fastening" 0 0.00791327055472027
"fastness" 0 0.00791327055472027
"fathoms" 0.00464856824098178 0
"feastings" 0.00464856824098178 0
"fecundity" 0 0.00791327055472027
"feed" 0.00464856824098178 0
"feeding" 0.00464856824098178 0
"feel" 0 0.00791327055472027
"feeler" 0 0.00791327055472027
"femininity" 0 0.00791327055472027
"fencing" 0.00464856824098178 0
"ferment" 0.00464856824098178 0
"fernando" 0.00464856824098178 0
"fertility" 0 0.00791327055472027
"fervour" 0.00464856824098178 0
"festival" 0 0.00791327055472027
"feverish" 0.00464856824098178 0
"fevers" 0.00464856824098178 0
"fibre" 0 0.00791327055472027
"fiction" 0.00464856824098178 0
"fiddle" 0 0.00791327055472027
"fiddlesticks" 0 0.00791327055472027
"fig" 0 0.00791327055472027
"file" 0 0.00791327055472027
"filial" 0.00464856824098178 0
"film" 0 0.00791327055472027
"finance" 0 0.00791327055472027
"finding" 0.00464856824098178 0
"finer" 0 0.00791327055472027
"finlay" 0 0.00791327055472027
"firelock" 0.00464856824098178 0
"firing" 0.00464856824098178 0
"firings" 0.00464856824098178 0
"firma" 0.00464856824098178 0
"firmness" 0 0.00791327055472027
"fiscal" 0.00464856824098178 0
"fist" 0 0.00791327055472027
"fitness" 0.00464856824098178 0
"fits" 0.00464856824098178 0
"fixity" 0 0.00791327055472027
"flagging" 0 0.00791327055472027
"flamingo" 0 0.00791327055472027
"flanks" 0 0.00791327055472027
"flannel" 0 0.00791327055472027
"flannels" 0 0.00791327055472027
"flashes" 0.00464856824098178 0
"flashing" 0 0.00791327055472027
"flask" 0 0.00791327055472027
"flasks" 0.00464856824098178 0
"flat" 0.00464856824098178 0
"flatness" 0 0.00791327055472027
"flattery" 0 0.00791327055472027
"flaunt" 0 0.00791327055472027
"flay" 0.00464856824098178 0
"flicker" 0 0.00791327055472027
"flies" 0 0.00791327055472027
"flights" 0 0.00791327055472027
"flimsy" 0 0.00791327055472027
"float" 0.00464856824098178 0
"floods" 0 0.00791327055472027
"flounce" 0 0.00791327055472027
"flourishes" 0 0.00791327055472027
"flush" 0 0.00791327055472027
"flutter" 0 0.00791327055472027
"flutterings" 0.00464856824098178 0
"fluxes" 0.00464856824098178 0
"flying" 0 0.00791327055472027
"fog" 0.00464856824098178 0
"fogs" 0.00464856824098178 0
"followers" 0 0.00791327055472027
"fond" 0.00464856824098178 0
"fontarabia" 0.00464856824098178 0
"footprints" 0 0.00791327055472027
"footstool" 0.00464856824098178 0
"forecast" 0.00464856824098178 0
"forechains" 0.00464856824098178 0
"foreigner" 0.00464856824098178 0
"foremast" 0.00464856824098178 0
"forepart" 0.00464856824098178 0
"foresaw" 0.00464856824098178 0
"forethought" 0.00464856824098178 0
"fork" 0 0.00791327055472027
"forks" 0.00464856824098178 0
"forms" 0 0.00791327055472027
"fortifying" 0.00464856824098178 0
"fortress" 0.00464856824098178 0
"foundering" 0.00464856824098178 0
"fountains" 0 0.00791327055472027
"fours" 0.00464856824098178 0
"fox" 0.00464856824098178 0
"foxes" 0.00464856824098178 0
"frames" 0.00464856824098178 0
"framework" 0 0.00791327055472027
"francs" 0 0.00791327055472027
"fraud" 0.00464856824098178 0
"freak" 0 0.00791327055472027
"frenchwoman" 0 0.00791327055472027
"frenzy" 0 0.00791327055472027
"friction" 0 0.00791327055472027
"friendships" 0 0.00791327055472027
"frill" 0 0.00791327055472027
"fripperies" 0 0.00791327055472027
"fronts" 0.00464856824098178 0
"frost" 0 0.00791327055472027
"froth" 0.00464856824098178 0
"fruitfulness" 0.00464856824098178 0
"frustration" 0 0.00791327055472027
"fun" 0 0.00791327055472027
"function" 0 0.00791327055472027
"fund" 0.00464856824098178 0
"funeral" 0 0.00791327055472027
"fur" 0 0.00791327055472027
"furies" 0.00464856824098178 0
"furlongs" 0.00464856824098178 0
"furniture" 0 0.00791327055472027
"furze" 0 0.00791327055472027
"fuss" 0 0.00791327055472027
"gaiety" 0 0.00791327055472027
"gain" 0 0.00791327055472027
"gallant" 0 0.00791327055472027
"galleries" 0 0.00791327055472027
"gallery" 0 0.00791327055472027
"gallon" 0.00464856824098178 0
"galoshes" 0 0.00791327055472027
"gambia" 0.00464856824098178 0
"gang" 0.00464856824098178 0
"gape" 0 0.00791327055472027
"gardens" 0 0.00791327055472027
"garish" 0 0.00791327055472027
"garlands" 0 0.00791327055472027
"garments" 0 0.00791327055472027
"garrison" 0.00464856824098178 0
"garter" 0 0.00791327055472027
"gasp" 0.00464856824098178 0
"gates" 0.00464856824098178 0
"gauze" 0 0.00791327055472027
"gazer" 0 0.00791327055472027
"gazes" 0 0.00791327055472027
"gem" 0 0.00791327055472027
"geniality" 0 0.00791327055472027
"germany" 0.00464856824098178 0
"gesticulation" 0 0.00791327055472027
"giant" 0 0.00791327055472027
"giants" 0.00464856824098178 0
"giddings" 0 0.00791327055472027
"giddingses" 0 0.00791327055472027
"gilt" 0 0.00791327055472027
"gingerbread" 0 0.00791327055472027
"giottos" 0 0.00791327055472027
"girders" 0 0.00791327055472027
"glare" 0 0.00791327055472027
"glasgow" 0 0.00791327055472027
